country,year,gdp_nominal,gdp_per_capita_nominal,gdp_ppp,gdp_per_capita_ppp,gdp_ppp_share,gdp_growth
TUR,1991,208.402,3691.37,420.246,7443.691,1.454,0.9
TUR,1992,219.176,3818.769,455.545,7937.115,1.383,6
TUR,1993,248.573,4261.644,503.847,8638.175,1.467,8
TUR,1994,179.359,3026.717,486.53,8210.282,1.348,-5.5
TUR,1995,233.566,3880.859,532.444,8846.917,1.394,7.2
TUR,1996,250.486,4099.228,580.185,9494.767,1.438,7
TUR,1997,261.857,4221.923,634.617,10231.923,1.486,7.5
TUR,1998,277.599,4412.53,661.596,10516.279,1.493,3.1
TUR,1999,254.024,3980.444,649.063,10170.527,1.395,-3.3
TUR,2000,273.118,4219.375,709.786,10965.417,1.42,6.9
TUR,2001,202.558,3087.619,684.036,10426.875,1.306,-5.8
TUR,2002,238.15,3586.498,739.456,11136.079,1.354,6.4
TUR,2003,316.54,4711.312,797.512,11869.997,1.382,5.8
TUR,2004,407.024,5984.74,899.181,13221.264,1.443,9.8
TUR,2005,504.8,7330.763,1010.77,14678.515,1.504,9
TUR,2006,552.332,7921.012,1114.335,15980.724,1.529,6.9
TUR,2007,682.992,9676.029,1202.25,17032.414,1.527,5
TUR,2008,782.851,10946.357,1235.398,17274.182,1.498,0.8
TUR,2009,651.513,8978.828,1183.064,16304.41,1.435,-4.8
TUR,2010,777.443,10545.466,1298.353,17611.23,1.481,8.4
TUR,2011,837.924,11213.588,1473.558,19720.012,1.587,11.2
TUR,2012,877.681,11605.389,1572.87,20797.729,1.612,4.8
TUR,2013,958.087,12496.576,1735.383,22635.033,1.693,8.5
TUR,2014,939.924,12097.461,1852.824,23847.098,1.718,4.9
TUR,2015,867.054,11011.472,1983.8,25193.996,1.764,6.1
TUR,2016,869.204,10890.235,2069.201,25924.961,1.767,3.3
TUR,2017,859.02,10629.988,2264.269,28019.32,1.83,7.5
TUR,2018,797.707,9727.66,2303.775,28093.447,1.751,3
TUR,2019,760.388,9144.221,2350.308,28264.18,1.686,0.8
TUR,2020,717.114,8576.486,2391.489,28601.538,1.719,1.9
TUR,2021,807.893,9540.539,2662.213,31438.507,1.713,11.4
TUR,2022,905.8,10621.485,3009.826,35293.462,1.747,5.5
TUR,2023,1129.974,13235.882,3277.512,38390.949,1.779,5.1
TUR,2024,1344.318,15665.943,3456.771,40283.307,1.777,3
TUR,2025,1455.413,16876.538,3614.584,41913.652,1.768,2.7
TUR,2026,1477.336,17048.692,3801.076,43865.039,1.768,3.2
TUR,2027,1565.506,17982.617,4002.595,45976.918,1.773,3.4
TUR,2028,1660.519,18988.905,4226.635,48333.786,1.783,3.7
TUR,2029,1764.235,20088.297,4471.803,50917.766,1.798,3.9
TKM,1992,1.625,395.233,16.542,4022.605,0.05,NA
TKM,1993,9.169,2207.35,15.241,3669.099,0.044,-10
TKM,1994,7.765,1822.091,12.873,3020.75,0.036,-17.3
TKM,1995,10.043,2304.517,12.197,2798.813,0.032,-7.2
TKM,1996,4.068,916.043,11.588,2609.455,0.029,-6.7
TKM,1997,4.584,1016.002,10.456,2317.411,0.024,-11.3
TKM,1998,4.893,1069.86,11.282,2466.734,0.025,6.7
TKM,1999,6.595,1424.366,13.329,2878.92,0.029,16.5
TKM,2000,8.587,1833.159,16.165,3451.034,0.032,18.6
TKM,2001,11.855,2502.842,19.899,4201.282,0.038,20.4
TKM,2002,14.875,3107.479,23.395,4887.348,0.043,15.8
TKM,2003,19.533,4038.502,27.935,5775.747,0.048,17.1
TKM,2004,24.272,4966.204,32.901,6731.714,0.053,14.7
TKM,2005,29.363,5943.36,38.357,7763.934,0.057,13
TKM,2006,36.577,7320.7,43.877,8781.673,0.06,11
TKM,2007,44.388,8780.474,50.048,9900.12,0.064,11.1
TKM,2008,36.788,7189.293,58.536,11439.317,0.071,14.7
TKM,2009,34.562,6670.904,62.509,12065.08,0.076,6.1
TKM,2010,35.164,6675.041,73.408,13934.761,0.084,16
TKM,2011,44.413,8284.783,84.407,15745.27,0.091,12.7
TKM,2012,50.252,9205.83,92.177,16886.392,0.094,7.2
TKM,2013,50.863,9147.926,92.102,16564.855,0.09,-1.8
TKM,2014,56.204,9924.593,97.084,17143.117,0.09,3.6
TKM,2015,44.944,7794.133,100.101,17359.229,0.089,2.2
TKM,2016,42.876,7306.006,100.581,17138.884,0.086,-0.5
TKM,2017,45.902,7690.915,104.574,17521.385,0.085,2.1
TKM,2018,49.299,8128.406,115.649,19068.035,0.088,1.7
TKM,2019,53.035,8611.769,123.474,20049.621,0.089,-3.7
TKM,2020,52.385,8381.012,119.913,19184.739,0.086,-2.1
TKM,2021,60.934,9608.222,142.018,22393.752,0.091,-0.3
TKM,2022,77.963,12123.362,160.23,24916.16,0.093,5.3
TKM,2023,77.716,11926.706,169.272,25977.504,0.092,2
TKM,2024,83.883,12713.274,177.365,26881.366,0.091,2.3
TKM,2025,91.185,13656.608,184.749,27669.54,0.09,2.3
TKM,2026,99.296,14704.003,192.523,28509.334,0.09,2.3
TKM,2027,108.379,15876.52,200.584,29383.684,0.089,2.3
TKM,2028,118.491,17178.968,208.967,30296.108,0.088,2.3
TKM,2029,129.706,18617.825,217.702,31248.541,0.088,2.3
TUV,2000,0.015,NA,0.023,NA,0,NA
TUV,2001,0.014,NA,0.024,NA,0,0.7
TUV,2002,0.017,1742.203,0.026,2743.518,0,8.3
TUV,2003,0.02,2076.475,0.026,2698.87,0,-4.4
TUV,2004,0.023,2386.392,0.026,2684.451,0,-1.9
TUV,2005,0.023,2349.511,0.026,2630.937,0,-3.7
TUV,2006,0.024,2465.078,0.027,2712.338,0,1.3
TUV,2007,0.029,2866.924,0.029,2940.233,0,6.9
TUV,2008,0.032,3187.958,0.032,3153.334,0,6.6
TUV,2009,0.028,2760.059,0.03,2956.307,0,-5.6
TUV,2010,0.033,3134.201,0.03,2881.181,0,-2.5
TUV,2011,0.04,3778.686,0.033,3121.465,0,7.5
TUV,2012,0.039,3610.431,0.032,3009.345,0,-2.9
TUV,2013,0.039,3616.592,0.034,3185.584,0,3.8
TUV,2014,0.039,3605.169,0.035,3300.941,0,1.7
TUV,2015,0.037,3437.386,0.039,3651.524,0,9.4
TUV,2016,0.041,3867.747,0.041,3871.326,0,4.8
TUV,2017,0.045,4312.308,0.043,4139.16,0,3.3
TUV,2018,0.048,4547.987,0.045,4265.486,0,1.4
TUV,2019,0.054,5276.537,0.052,5084.213,0,13.9
TUV,2020,0.053,5162.322,0.051,5012.867,0,-3.3
TUV,2021,0.063,6080.313,0.054,5212.362,0,0.2
TUV,2022,0.064,6009.779,0.058,5436.713,0,0.4
TUV,2023,0.068,6694.759,0.062,6138.265,0,3.9
TUV,2024,0.073,7190.27,0.066,6479.754,0,3.5
TUV,2025,0.079,7712.927,0.069,6769.062,0,3
TUV,2026,0.083,8119.688,0.072,7039.429,0,2.5
TUV,2027,0.088,8542.413,0.075,7297.251,0,2.2
TUV,2028,0.092,8958.743,0.078,7558.83,0,2.1
TUV,2029,0.097,9380.571,0.081,7821.49,0,2
UGA,1980,7.486,664.574,4.687,416.071,0.035,-3.4
UGA,1981,12.12,1044.13,5.328,459.012,0.036,3.9
UGA,1982,8.41,703.042,6.121,511.745,0.039,8.2
UGA,1983,9.619,779.82,6.673,540.971,0.04,4.9
UGA,1984,7.399,581.032,6.706,526.619,0.037,-3
UGA,1985,6.771,514.181,6.711,509.592,0.034,-3
UGA,1986,6.746,494.509,6.911,506.589,0.034,0.9
UGA,1987,10.878,768.935,7.365,520.614,0.034,4
UGA,1988,11.268,767.651,8.257,562.514,0.035,8.3
UGA,1989,9.136,599.952,9.13,599.608,0.036,6.4
UGA,1990,7.452,472.193,10.088,639.188,0.037,6.5
UGA,1991,3.897,238.48,10.614,649.483,0.037,1.8
UGA,1992,3.645,216.036,11.491,681.059,0.035,5.9
UGA,1993,4.311,247.107,12.55,719.334,0.037,6.7
UGA,1994,6.24,346.255,13.804,766.009,0.038,7.7
UGA,1995,7.473,401.893,15.387,827.45,0.04,9.2
UGA,1996,7.713,401.413,16.702,869.26,0.041,6.6
UGA,1997,8.407,423.918,17.775,896.258,0.042,4.6
UGA,1998,8.23,402.455,19.066,932.313,0.043,6.1
UGA,1999,7.823,370.515,20.874,988.672,0.045,8
UGA,2000,7.756,355.466,22.188,1016.88,0.044,3.9
UGA,2001,7.835,347.812,24.676,1095.437,0.047,8.8
UGA,2002,8.425,361.953,26.828,1152.548,0.049,7.1
UGA,2003,8.725,361.772,29.043,1204.27,0.05,6.2
UGA,2004,10.75,430.758,31.554,1264.418,0.051,5.8
UGA,2005,12.46,483.032,35.801,1387.899,0.053,10
UGA,2006,14.079,527.739,39.506,1480.841,0.054,7
UGA,2007,17.512,634.361,43.849,1588.384,0.056,8.1
UGA,2008,22.419,784.496,49.354,1727.02,0.06,10.4
UGA,2009,24.107,815.808,53.665,1816.127,0.065,8.1
UGA,2010,24.683,808.713,58.382,1912.865,0.067,7.5
UGA,2011,27.501,872.039,64.162,2034.498,0.069,7.7
UGA,2012,30.939,950.574,66.881,2054.86,0.069,2.3
UGA,2013,32.331,964.833,70.698,2109.8,0.069,3.9
UGA,2014,34.754,1008.018,76.062,2206.158,0.071,5.7
UGA,2015,30.122,848.69,82.913,2336.1,0.074,8
UGA,2016,30.232,826.904,83.841,2293.203,0.072,0.2
UGA,2017,31.589,838.495,91.142,2419.232,0.074,6.8
UGA,2018,34.127,879.044,101.251,2608.022,0.077,5.6
UGA,2019,37.893,951.537,111.331,2795.634,0.08,7.6
UGA,2020,37.897,919.329,113.78,2760.164,0.082,-1.1
UGA,2021,42.769,1007.258,127.508,3002.995,0.082,5.5
UGA,2022,47.439,1079.393,145.194,3303.637,0.084,6.3
UGA,2023,51.093,1123.325,157.38,3460.145,0.085,4.6
UGA,2024,55.587,1186.529,170.611,3641.785,0.088,5.9
UGA,2025,62.917,1303.888,186.659,3868.299,0.091,7.5
UGA,2026,72.434,1450.248,213.485,4274.321,0.099,12.3
UGA,2027,78.165,1497.467,230.895,4423.404,0.102,6.2
UGA,2028,84.772,1561.943,249.416,4595.536,0.105,6.1
UGA,2029,93.432,1671.361,269.003,4812.063,0.108,5.9
UKR,1991,NA,NA,NA,8747.46,NA,NA
UKR,1992,22.193,427.863,416.824,8035.87,1.265,-9.9
UKR,1993,35.025,677.261,366.111,7079.341,1.066,-14.2
UKR,1994,38.012,740.97,288.299,5619.826,0.799,-22.9
UKR,1995,38.275,752.339,258.433,5079.862,0.677,-12.2
UKR,1996,46.083,914.348,236.849,4699.376,0.587,-10
UKR,1997,51.867,1037.893,233.705,4676.574,0.547,-3
UKR,1998,43.315,874.265,231.841,4679.427,0.523,-1.9
UKR,1999,32.661,664.99,234.652,4777.596,0.504,-0.2
UKR,2000,32.331,664.376,254.125,5222.077,0.508,5.9
UKR,2001,37.863,784.864,282.714,5860.453,0.54,8.8
UKR,2002,42.339,885.315,302.324,6321.708,0.553,5.3
UKR,2003,50.096,1055.946,337.58,7115.62,0.585,9.5
UKR,2004,64.747,1374.656,387.563,8228.418,0.622,11.8
UKR,2005,85.996,1839.515,412.107,8815.275,0.613,3.1
UKR,2006,107.767,2319.286,457.102,9837.406,0.627,7.6
UKR,2007,143.26,3101.388,507.984,10997.156,0.645,8.2
UKR,2008,181.313,3944.724,529.161,11512.654,0.642,2.2
UKR,2009,117.079,2557.279,452.028,9873.363,0.548,-15.1
UKR,2010,136.011,2982.814,476.28,10445.159,0.543,4.1
UKR,2011,163.059,3587.405,512.676,11279.174,0.552,5.5
UKR,2012,175.781,3874.152,523.468,11537.065,0.536,0.2
UKR,2013,183.31,4051.42,532.235,11763.162,0.519,0
UKR,2014,133.392,3119.576,506.022,11834.095,0.469,-6.6
UKR,2015,90.922,2134.773,460.806,10819.353,0.41,-9.8
UKR,2016,93.349,2200.851,476.54,11235.198,0.407,2.4
UKR,2017,112.064,2654.483,496.522,11761.234,0.401,2.4
UKR,2018,130.959,3119.301,537.198,12795.435,0.408,3.5
UKR,2019,154.14,3693.498,604.396,14482.52,0.433,3.2
UKR,2020,156.579,3780.393,656.106,15840.806,0.472,-3.8
UKR,2021,199.868,4875.094,746.471,18207.621,0.48,3.4
UKR,2022,160.874,4661.561,569.71,16508.208,0.331,-28.8
UKR,2023,178.34,5241.316,621.637,18269.595,0.337,5.3
UKR,2024,184.099,5504.886,655.583,19603.124,0.337,3
UKR,2025,189.827,5758.992,684.18,20756.791,0.335,2.5
UKR,2026,207.4,6067.401,733.811,21467.316,0.341,5.3
UKR,2027,221.253,6412.086,780.923,22631.742,0.346,4.5
UKR,2028,234.533,6801.887,829.431,24055.06,0.35,4.3
UKR,2029,249.394,7237.772,880.117,25542.254,0.354,4.2
ARE,1980,41.725,41311.881,65.039,64395.473,0.491,-1.8
ARE,1981,46.461,42237.276,76.906,69914.159,0.52,8
ARE,1982,43.205,36927.264,75.788,64775.955,0.48,-7.2
ARE,1983,39.588,32717.479,74.621,61670.487,0.444,-5.2
ARE,1984,39.245,29957.847,80.755,61645.386,0.444,4.5
ARE,1985,38.519,27912.523,81.208,58846.561,0.417,-2.5
ARE,1986,30.526,21198.712,66.881,46444.856,0.326,-19.3
ARE,1987,33.519,22345.786,72.173,48115.409,0.331,5.3
ARE,1988,34.069,19032.876,72.758,40647.079,0.309,-2.6
ARE,1989,39.325,21142.453,87.507,47046.864,0.345,15.7
ARE,1990,50.682,27484.598,112.172,60830.96,0.41,23.6
ARE,1991,49.3,25577.028,118.49,61473.217,0.41,2.2
ARE,1992,51.952,25833.806,125,62158.208,0.379,3.1
ARE,1993,52.144,25033.005,128.298,61593.025,0.374,0.3
ARE,1994,57.395,25737.492,140.799,63138.357,0.39,7.4
ARE,1995,63.432,26309.298,153.279,63574.805,0.401,6.6
ARE,1996,72.853,29821.12,164.513,67340.514,0.408,5.4
ARE,1997,77.167,29909.645,181.687,70421.325,0.425,8.6
ARE,1998,75.304,26571.562,185.342,65399.311,0.418,0.9
ARE,1999,84.42,27833.669,195.163,64346.612,0.42,3.8
ARE,2000,102.987,34386.178,224.176,74850.186,0.448,12.3
ARE,2001,103.312,32621.364,232.431,73391.491,0.444,1.4
ARE,2002,109.816,32790.74,241.787,72196.746,0.443,2.4
ARE,2003,124.346,35017.316,268.259,75544.597,0.465,8.8
ARE,2004,147.812,39301.136,301.825,80251.243,0.484,9.6
ARE,2005,180.616,43983.848,326.403,79485.934,0.486,4.9
ARE,2006,222.117,44313.566,369.568,73731.065,0.507,9.8
ARE,2007,257.883,41466.918,391.669,62979.286,0.498,3.2
ARE,2008,315.464,39073.38,411.956,51024.917,0.5,3.2
ARE,2009,253.547,30920.369,392.765,47898.168,0.477,-5.2
ARE,2010,300.189,36324.592,418.542,50646.046,0.477,5.3
ARE,2011,360.833,42986.879,453.732,54054.23,0.489,6.2
ARE,2012,384.61,45108.027,470.613,55194.613,0.482,1.8
ARE,2013,400.219,46207.448,502.819,58053.28,0.491,5.1
ARE,2014,414.105,47063.628,532.888,60563.412,0.494,4.2
ARE,2015,370.276,41422.602,574.335,64250.663,0.511,6.8
ARE,2016,369.255,40483.337,612.038,67100.793,0.523,5.6
ARE,2017,390.517,41971.753,627.578,67450.491,0.507,0.7
ARE,2018,427.049,45591.68,701.668,74909.869,0.533,1.3
ARE,2019,417.99,43981.612,726.239,76416.109,0.521,1.1
ARE,2020,349.473,37648.953,614.384,66188.035,0.442,-5
ARE,2021,415.179,43438.527,645.376,67523.155,0.415,4.4
ARE,2022,502.732,48897.383,743.309,72296.679,0.431,7.5
ARE,2023,514.13,48140.644,797.923,74713.617,0.433,3.6
ARE,2024,545.053,49549.588,849.778,77251.442,0.437,4
ARE,2025,568.567,51294.323,908.925,82000.365,0.445,5.1
ARE,2026,601.759,53888.87,972.554,87094.382,0.452,5.1
ARE,2027,636.705,56613.488,1036.667,92176.625,0.459,4.7
ARE,2028,673.519,59476.918,1101.755,97293.418,0.465,4.4
ARE,2029,712.688,62519.188,1169.7,102609.653,0.47,4.3
GBR,1980,604.697,10734.896,528.578,9383.598,3.992,-2.1
GBR,1981,588.342,10439.364,574.61,10195.708,3.885,-0.7
GBR,1982,559.326,9936.331,622.107,11051.619,3.941,2
GBR,1983,532.925,9463.11,673.4,11957.521,4.004,4.2
GBR,1984,504.939,8951.397,713.197,12643.321,3.917,2.2
GBR,1985,537.2,9498.885,765.821,13541.412,3.936,4.1
GBR,1986,655.035,11555.907,805.518,14210.678,3.93,3.1
GBR,1987,814.102,14331.774,870.223,15319.75,3.988,5.4
GBR,1988,989.706,17388.88,949.349,16679.824,4.026,5.4
GBR,1989,1007.623,17653.75,1010.277,17700.247,3.979,2.4
GBR,1990,1197.021,20913.04,1053.961,18413.659,3.854,0.6
GBR,1991,1248.625,21738.274,1074.304,18703.393,3.716,-1.4
GBR,1992,1289.587,22394.494,1101.484,19127.961,3.344,0.2
GBR,1993,1155.162,20015.28,1153.067,19978.979,3.357,2.3
GBR,1994,1241.72,21460.02,1217.843,21047.371,3.375,3.4
GBR,1995,1344.504,23171.12,1273.046,21939.61,3.334,2.4
GBR,1996,1421.099,24432.614,1329.826,22863.383,3.295,2.6
GBR,1997,1561.239,26772.972,1419.376,24340.221,3.323,4.9
GBR,1998,1653.852,28283.064,1484.169,25381.252,3.348,3.4
GBR,1999,1688.248,28768.448,1551.203,26433.151,3.335,3.1
GBR,2000,1668.69,28337.638,1655.214,28108.789,3.31,4.3
GBR,2001,1650.252,27916.906,1736.027,29367.943,3.315,2.6
GBR,2002,1788.549,30127.493,1794.663,30230.49,3.285,1.8
GBR,2003,2056.294,34480.168,1887.785,31654.589,3.27,3.2
GBR,2004,2422.619,40410.653,1986.193,33130.818,3.187,2.5
GBR,2005,2546.038,42143.874,2104.454,34834.455,3.13,2.7
GBR,2006,2712.257,44589.681,2220.998,36513.365,3.048,2.4
GBR,2007,3091.695,50419.848,2341.049,38178.204,2.974,2.6
GBR,2008,2960.39,47884.16,2380.211,38499.787,2.886,-0.2
GBR,2009,2421.476,38892.333,2284.233,36688.03,2.771,-4.6
GBR,2010,2487.924,39641.869,2363.63,37661.401,2.696,2.2
GBR,2011,2664.719,42106.64,2439.859,38553.511,2.628,1.1
GBR,2012,2707.571,42501.709,2522.79,39601.136,2.585,1.5
GBR,2013,2786.665,43469.644,2611.909,40743.604,2.548,1.8
GBR,2014,3066.304,47468.211,2742.296,42452.372,2.542,3.2
GBR,2015,2928.558,44978.619,2829.27,43453.689,2.515,2.2
GBR,2016,2699.086,41114.514,2911.041,44343.18,2.485,1.9
GBR,2017,2682.384,40617.562,3041.892,46061.349,2.459,2.7
GBR,2018,2875.024,43275.096,3129.648,47107.713,2.378,1.4
GBR,2019,2853.074,42712.614,3335.878,49940.539,2.392,1.6
GBR,2020,2698.705,40230.545,3219.069,47987.784,2.314,-10.3
GBR,2021,3144.079,46731.477,3543.829,52673.088,2.28,8.6
GBR,2022,3125.404,46103.227,3980.197,58712.389,2.31,4.8
GBR,2023,3382.115,49647.559,4137.448,60735.429,2.245,0.3
GBR,2024,3587.545,52423.294,4282.173,62573.612,2.201,1.1
GBR,2025,3730.261,54279.939,4424.658,64384.271,2.164,1.5
GBR,2026,3873.119,56143.833,4576.074,66333.695,2.128,1.5
GBR,2027,4023.533,58124.711,4728.027,68301.965,2.094,1.5
GBR,2028,4190.028,60332.159,4880.773,70278.191,2.059,1.4
GBR,2029,4371.806,62753.333,5037.237,72304.999,2.025,1.3
USA,1980,2857.325,12552.943,2857.325,12552.943,21.579,-0.3
USA,1981,3207.025,13948.701,3207.025,13948.701,21.683,2.5
USA,1982,3343.8,14404.994,3343.8,14404.994,21.185,-1.8
USA,1983,3634.025,15513.679,3634.025,15513.679,21.607,4.6
USA,1984,4037.65,17086.441,4037.65,17086.441,22.177,7.2
USA,1985,4339,18199.32,4339,18199.32,22.3,4.2
USA,1986,4579.625,19034.766,4579.625,19034.766,22.343,3.5
USA,1987,4855.25,20000.968,4855.25,20000.968,22.252,3.5
USA,1988,5236.425,21375.999,5236.425,21375.999,22.205,4.2
USA,1989,5641.6,22814.077,5641.6,22814.077,22.22,3.7
USA,1990,5963.125,23847.977,5963.125,23847.977,21.803,1.9
USA,1991,6158.125,24302.776,6158.125,24302.776,21.303,-0.1
USA,1992,6520.325,25392.931,6520.325,25392.931,19.794,3.5
USA,1993,6858.55,26364.192,6858.55,26364.192,19.969,2.8
USA,1994,7287.25,27674.021,7287.25,27674.021,20.195,4
USA,1995,7639.75,28671.48,7639.75,28671.48,20.007,2.7
USA,1996,8073.125,29946.973,8073.125,29946.973,20.006,3.8
USA,1997,8577.55,31440.087,8577.55,31440.087,20.083,4.4
USA,1998,9062.825,32833.666,9062.825,32833.666,20.446,4.5
USA,1999,9631.175,34496.241,9631.175,34496.241,20.704,4.8
USA,2000,10250.95,36312.782,10250.95,36312.782,20.502,4.1
USA,2001,10581.925,37101.453,10581.925,37101.453,20.207,1
USA,2002,10929.1,37945.761,10929.1,37945.761,20.007,1.7
USA,2003,11456.45,39405.354,11456.45,39405.354,19.846,2.8
USA,2004,12217.175,41641.617,12217.175,41641.617,19.604,3.8
USA,2005,13039.2,44034.256,13039.2,44034.256,19.396,3.5
USA,2006,13815.6,46216.853,13815.6,46216.853,18.958,2.8
USA,2007,14474.25,47943.353,14474.25,47943.353,18.385,2
USA,2008,14769.85,48470.553,14769.85,48470.553,17.909,0.1
USA,2009,14478.05,47102.428,14478.05,47102.428,17.566,-2.6
USA,2010,15048.975,48586.288,15048.975,48586.288,17.165,2.7
USA,2011,15599.725,50008.108,15599.725,50008.108,16.801,1.6
USA,2012,16253.95,51736.738,16253.95,51736.738,16.656,2.3
USA,2013,16880.675,53363.904,16880.675,53363.904,16.469,2.1
USA,2014,17608.125,55263.817,17608.125,55263.817,16.325,2.5
USA,2015,18295,57006.926,18295,57006.926,16.266,2.9
USA,2016,18804.9,58179.697,18804.9,58179.697,16.056,1.8
USA,2017,19612.1,60292.978,19612.1,60292.978,15.853,2.5
USA,2018,20656.525,63165.278,20656.525,63165.278,15.698,3
USA,2019,21539.975,65561.32,21539.975,65561.32,15.448,2.6
USA,2020,21354.125,64461.618,21354.125,64461.618,15.349,-2.2
USA,2021,23681.175,71257.958,23681.175,71257.958,15.234,6.1
USA,2022,26006.9,77979.858,26006.9,77979.858,15.097,2.5
USA,2023,27720.725,82715.1,27720.725,82715.1,15.045,2.9
USA,2024,29167.779,86601.28,29167.779,86601.28,14.991,2.8
USA,2025,30337.162,89677.894,30337.162,89677.894,14.837,2.2
USA,2026,31526.939,92785.854,31526.939,92785.854,14.663,2
USA,2027,32786.79,96070.128,32786.79,96070.128,14.521,2.1
USA,2028,34096.034,99467.876,34096.034,99467.876,14.387,2.1
USA,2029,35457.964,102986.97,35457.964,102986.97,14.256,2.1
URY,1980,12.217,4157.553,14.13,4808.529,0.107,6
URY,1981,13.636,4608.557,15.761,5326.817,0.107,1.9
URY,1982,11.147,3743.307,15.163,5091.814,0.096,-9.4
URY,1983,6.119,2041.642,14.835,4949.646,0.088,-5.9
URY,1984,5.819,1929.09,15.146,5021.422,0.083,-1.5
URY,1985,5.686,1873.063,15.672,5162.854,0.081,0.3
URY,1986,7.059,2312.365,17.186,5630.013,0.084,7.5
URY,1987,8.832,2876.92,18.653,6076.37,0.085,5.9
URY,1988,9.137,2958.929,19.407,6284.695,0.082,0.5
URY,1989,9.63,3101.177,20.391,6566.758,0.08,1.1
URY,1990,11.204,3588.34,21.217,6795.225,0.078,0.3
URY,1991,13.502,4299.367,22.71,7231.601,0.079,3.5
URY,1992,15.515,4911.064,25.07,7935.446,0.076,7.9
URY,1993,18.064,5683.683,26.347,8289.669,0.077,2.7
URY,1994,21.04,6557.811,28.869,8998.024,0.08,7.3
URY,1995,23.267,7207.021,29.047,8997.441,0.076,-1.4
URY,1996,24.73,7612.913,31.229,9613.524,0.077,5.6
URY,1997,26.155,7959.731,33.513,10198.946,0.078,5.5
URY,1998,27.704,8364.608,35.421,10694.519,0.08,4.5
URY,1999,26.178,7847.88,35.226,10560.529,0.076,-1.9
URY,2000,24.892,7432.339,35.329,10548.5,0.071,-1.9
URY,2001,22.802,6803.597,34.735,10364.157,0.066,-3.8
URY,2002,14.863,4441.095,32.548,9725.377,0.06,-7.7
URY,2003,13.159,3941.678,33.458,10022.028,0.058,0.8
URY,2004,14.959,4476.943,36.076,10796.754,0.058,5
URY,2005,18.986,5663.499,39.983,11926.988,0.059,7.5
URY,2006,21.416,6377.451,42.906,12777.178,0.059,4.1
URY,2007,25.603,7622.824,46.951,13978.529,0.06,6.5
URY,2008,33.151,9857.304,51.29,15250.887,0.062,7.2
URY,2009,34.565,10232.122,53.796,15924.969,0.065,4.2
URY,2010,43.967,12943.943,58.699,17281.042,0.067,7.8
URY,2011,52.354,15341.308,63.002,18461.485,0.068,5.2
URY,2012,55.938,16325.41,66.446,19392,0.068,3.5
URY,2013,62.857,18271.525,70.711,20554.544,0.069,4.6
URY,2014,62.546,18109.936,74.273,21505.257,0.069,3.2
URY,2015,58.218,16791.911,75.24,21701.337,0.067,0.4
URY,2016,57.58,16544.81,77.238,22193.45,0.066,1.7
URY,2017,65.068,18626.981,79.99,22898.651,0.065,1.7
URY,2018,65.37,18645.281,82.78,23611.196,0.063,0.2
URY,2019,62.23,17686.109,87.589,24893.528,0.063,0.9
URY,2020,53.666,15198.839,87.618,24814.452,0.063,-7.4
URY,2021,60.762,17149.709,100.004,28225.499,0.064,5.6
URY,2022,70.165,19737.342,112.177,31555.332,0.065,4.7
URY,2023,77.241,21656.979,116.64,32703.997,0.063,0.4
URY,2024,82.482,23053.261,123.223,34440.195,0.063,3.2
URY,2025,86.423,24080.444,129.252,36013.955,0.063,3
URY,2026,90.427,25120.554,135.042,37514.77,0.063,2.6
URY,2027,94.785,26252.511,140.824,39003.983,0.062,2.4
URY,2028,99.514,27480.065,146.703,40510.865,0.062,2.3
URY,2029,104.371,28735.054,152.681,42035.299,0.061,2.2
UZB,1992,4.476,209.573,46.61,2182.161,0.141,-11.1
UZB,1993,6.897,315.613,46.618,2133.282,0.136,-2.3
UZB,1994,8.175,366.873,45.137,2025.687,0.125,-5.2
UZB,1995,12.746,561.752,45.669,2012.749,0.12,-0.9
UZB,1996,17.453,754.528,47.295,2044.729,0.117,1.7
UZB,1997,18.433,772.325,50.613,2120.616,0.118,5.2
UZB,1998,18.738,773.322,53.382,2203.063,0.12,4.3
UZB,1999,21.362,868.991,56.466,2296.942,0.121,4.3
UZB,2000,17.195,702.209,59.939,2447.723,0.12,3.8
UZB,2001,14.581,587.633,63.863,2573.754,0.122,4.2
UZB,2002,12.106,481.995,67.449,2685.54,0.123,4
UZB,2003,12.697,499.329,71.67,2818.553,0.124,4.2
UZB,2004,15.045,585.221,79.043,3074.725,0.127,7.4
UZB,2005,17.939,689.391,87.228,3352.191,0.13,7
UZB,2006,21.344,811.157,96.662,3673.597,0.133,7.5
UZB,2007,27.963,1048.715,108.713,4077.169,0.138,9.5
UZB,2008,35.858,1324.54,120.78,4461.392,0.146,9
UZB,2009,41.945,1523.417,131.368,4771.227,0.159,8.1
UZB,2010,49.772,1777.487,142.397,5085.358,0.162,7.1
UZB,2011,60.213,2067.524,156.272,5365.851,0.168,7.5
UZB,2012,67.52,2284.525,170.487,5768.397,0.175,7.1
UZB,2013,73.192,2440.258,186.04,6202.69,0.182,7.3
UZB,2014,80.848,2651.384,202.292,6634.075,0.188,6.9
UZB,2015,85.662,2761.29,218.907,7056.407,0.195,7.2
UZB,2016,85.658,2712.808,234.097,7413.922,0.2,5.9
UZB,2017,69.703,2170.054,248.763,7744.67,0.201,4.4
UZB,2018,58.696,1797.362,263.156,8058.262,0.2,5.6
UZB,2019,67.294,2023.534,281.653,8469.366,0.202,6.8
